intent,text
goodbye,"Saya selesai, dadah! deh"
goodbye,trma kasih atas infonya!
goodbye,tq kasih atas infonya!
goodbye,terimakasih selamat siang dong
goodbye,"selamat malam, sampai jumpa lah"
goodbye,"selamat malam, sampai jumpa cuy"
goodbye,terimakasih selamat sore deh
goodbye,tak udahan dulu yah
goodbye,"udah cukup, mksh ya!"
goodbye,"Sudah cukup, saya keluar dulu. bro"
goodbye,sekian untuk hari ini ya
goodbye,"dah ya, mksh banyak!"
goodbye,oke sip makasih! semuanya
goodbye,terimakasih selamat siang deh
goodbye,"Ok, saia pergi dulu."
goodbye,bye and forever cuy
goodbye,oke sip makasih!!
goodbye,"bro, oke makasih ya!"
goodbye,tak pamit ya sih
goodbye,see you later!
goodbye,"Thanks bro, off! gua"
goodbye,tak pergi ya!
goodbye,oke sip makasih! deh
goodbye,"oke bray, gua cabut! cuy"
goodbye,"cukup, saya keluar dulu."
goodbye,besok lagi ya bro
goodbye,sampai jumpa kawan lah
goodbye,"udah cukup infonya, thanks! ya"
goodbye,"suwun, gua pamit ya"
goodbye,sampai jumpa lagi bro
goodbye,"Udah ckp belajar, makasih bot!"
goodbye,"bye, smp ketemu lagi!"
goodbye,yaudah besok ya!
goodbye,ini sangat membantu kak
goodbye,"sebentar, w pergi, terimakasih"
goodbye,"Thanks bro, gua off! lah"
goodbye,"oke nigger, makasih!"
goodbye,"oke ya! makasih bro,"
goodbye,"Sudah cukup, keluar dulu."
goodbye,tak tinggel ya makasih
goodbye,"oke, trims ya!!"
goodbye,terimakasih selamat sore ya
goodbye,gua pergi dah kak
goodbye,tak pamit ya ya
goodbye,sampai jumpa kawan sih
goodbye,daah
goodbye,terimakasih selamat siang ya
goodbye,yaudah besok ya sih
goodbye,thanks aku catet!
goodbye,"bye, nice a have day!"
goodbye,Daaaa! Makasih banyak ya! dong
goodbye,tak tinggal ya makasih sih
goodbye,"slamat sore, sampai nanti"
goodbye,makasih banyak ya dong
goodbye,"selamat tinggal, sampai jumpa"
goodbye,yaudah besok ya deh
goodbye,"oke, saia pamit ya"
goodbye,sampai jumpa lagi sih
goodbye,"Udahan, trims banyak! semuanya"
goodbye,"terimakasih, sampai jumpa! deh"
goodbye,"selamat tinggal, sampai jumpa  deh"
goodbye,tak pamit ya semuanya
goodbye,"Otw off, thanks ya! lah"
goodbye,sekian untuk hari ini deh
goodbye,"makasih ya, jumpa! sampai"
goodbye,di ketemu Sampai lain waktu.
goodbye,sampai jumpa kawan ya
goodbye,sayonara!!!!
goodbye,makasih y udah bantu
goodbye,"gua bray, oke cabut!"
goodbye,"udah cukups infonya, thanks!"
goodbye,off!
goodbye,"selamat tinggal, sampai jumpa  bro"
goodbye,"udah cukup, makasih ya! ya"
goodbye,"bye, sampai ketemu lagi! deh"
goodbye,terimakasih selamat sore dong
goodbye,tak pergi ya ya
goodbye,thanks bang!
goodbye,"Oke, saia pamit dulu ya."
goodbye,thanks aku catet dong
goodbye,"terimakasih, sampai jumpa!!"
goodbye,"Thanks bro, gua off! dong"
goodbye,"Udahan, trims banyak! sih"
goodbye,gua pergi dah semuanya
goodbye,"Oke, ana pamit dulu ya."
goodbye,mksih kasih atas infonya!
goodbye,see you soon! lah
goodbye,bye and forever!
goodbye,"Udah makasih belajar, cukup bot!"
goodbye,makasih banyak ya kak
goodbye,gua pergi dah deh
goodbye,goodbye my negro
goodbye,makasih kak!
goodbye,"Terima kasih atas bantuannya, saya pergi dulu. sih"
goodbye,makasih!
goodbye,makasih iye udah bantu
goodbye,Daaaa! Makasih banyak ya! deh
goodbye,Wassalamualaikum warahmatullahi wabarakatuh kak
goodbye,"Terima kasih, jumpa sampai lagi!"
goodbye,"Baik, gw akan kembali nanti."
goodbye,dadah!
goodbye,sampai bertemu lagi min
goodbye,thank you much! so
goodbye,see you soon!!
goodbye,sudah cukup ya deh
goodbye,terimakasih selamat pagi kak
goodbye,"oke deh, makasih ya! dong"
goodbye,"udah cukup, makasih ya! lah"
goodbye,Sampai ketemu di lain waktu. deh
goodbye,"terimakasih atas bantuanya, selamat malam dong"
goodbye,"oke segini dulu, makasih! lah"
goodbye,ini sangat membantu ya
goodbye,gw cabut ah semuanya
goodbye,"Sudah cukup, saya keluar dulu. dong"
goodbye,Bye-bye! Makasih infonya! kak
goodbye,makasih tinggal ya tak
goodbye,thanks!
goodbye,terimakasih selamat sore cuy
goodbye,"Makasih pamit gua banyak, ya!"
goodbye,see ya!!
goodbye,"selamat pagi, selamat tinggal lah"
goodbye,"terimakasih atas bantuanya, selamat malam deh"
goodbye,terima kasih atas infonya! sih
goodbye,Udah mksh ya! Gue off dulu!
goodbye,"Baik, nanti. akan kembali saya"
goodbye,"selamat sore, sampai nanti ya"
goodbye,"Trma kasih atas bantuannya, saya pergi dulu."
goodbye,sekian utk hari ini
goodbye,"oke deh, ya! makasih"
goodbye,"Thx kasih, sampai jumpa lagi!"
goodbye,terimakasih selamat siang!
goodbye,sekian to hari ini
goodbye,"Udah paham, mksh dulu! Gue off ya!"
goodbye,Smpei ketemu di lain waktu.
goodbye,ini sangat membantu cuy
goodbye,gua pergi dah dong
goodbye,"Makasih banyak, gua off ya!"
goodbye,"selamat sore, sampai nanti cuy"
goodbye,terima kasih banget!
goodbye,makasih bang!
goodbye,gua pergi dah bro
goodbye,"Saya selesai, dadah! min"
goodbye,"oke gua paham, makasih! deh"
goodbye,"slmt tinggal, sampai jumpa"
goodbye,see you soon! cuy
goodbye,sampe jmpa lagi
goodbye,"oke, trims ya! ya"
goodbye,"oke, gua stop dulu! dong"
goodbye,"ya. saya pamit dulu Oke,"
goodbye,"oke cukup, thanks kasih!"
goodbye,"oke deh, makasih ya! bro"
goodbye,bye!
goodbye,Oke gua undur makasih ya!
goodbye,"deh, oke makasih ya!"
goodbye,okedeh gua cabut semuanya
goodbye,thanks aku catet deh
goodbye,"Baik, saya kembali nanti."
goodbye,"see you later, nigger! dong"
goodbye,"oke nigga, makasih! kak"
goodbye,goodbye and forever min
goodbye,"Udah uckup belajar, makasih bot!"
goodbye,"Sdh cukup, saya keluar dulu."
goodbye,terimakasih selamat malam lah
goodbye,"oke, gua stop dulu! sih"
goodbye,sampai jumpa kawan!
goodbye,besok lagi ya dong
goodbye,sudah cukup ya sih
goodbye,sudah cukup ya!
goodbye,"Baik, saya akan kembali nanti. cuy"
goodbye,"Udahan, trims banyak! kak"
goodbye,"met pagi, selamat tinggal"
goodbye,"Oke, gw pamit dulu ya."
goodbye,"oke cukup, terima kasih! dong"
goodbye,"oke deh, makasih ya! sih"
goodbye,salam!
goodbye,"Thanks bro, gua off! ya"
goodbye,terimakasih selamat pagi cuy
goodbye,terimakasih wes membantu saya
goodbye,gua pergi dah min
goodbye,tak tnggal ya makasih
goodbye,goodbye my nigga lah
goodbye,"Baik, saya akan kembali nanti. bro"
goodbye,gw cabut ah bro
goodbye,"Oke gua undur diri, ya!"
goodbye,okedeh gua cabut bro
goodbye,terimakasih selamat malam sih
goodbye,"nice have a bye, day!"
goodbye,"oke gua logout dulu, makasih! deh"
goodbye,"Thanks gua bro, off!"
goodbye,"Oke, ane pamit dulu ya."
goodbye,"dah ya, makasih banyak! lah"
goodbye,sudah cukup ya kak
goodbye,okedeh gua cabut sih
goodbye,"Udah cukup belajar, makasih bot! sih"
goodbye,"oke bro, makasih ya! dong"
goodbye,tak udahan dulu oks
goodbye,"slam siang, saya pergi"
goodbye,sekian dulu!
goodbye,terimakasih selamat malam dong
goodbye,oke sip makasih! dong
goodbye,yaudah besok ya bro
goodbye,"terimakasih, gua undur diri! bro"
goodbye,thanks nigger
goodbye,makasih ya udah bantu lah
goodbye,sampai bertemu lagi bro
goodbye,gw cabut ah dong
goodbye,sekian untuk hari ini sih
goodbye,"oke gua paham, makasih! cuy"
goodbye,tak udahan dulu ya lah
goodbye,Wassalamualaikum warahmatullahi wabarakatuh semuanya
goodbye,terima kasih atas infonya! bro
goodbye,thanks aku catet cuy
goodbye,saya pamit dulu ya.
goodbye,"sebentar, saya pergi, terimakasih dong"
goodbye,"Terima kasih atas bantuannya, saya pergi dulu. cuy"
goodbye,"suwun, gua pamit kak"
goodbye,"terimakasih, sampai jumpa! bro"
goodbye,"oke gua paham, makasih! sih"
goodbye,terima kasih banget deh
goodbye,"ya! banyak, gua pamit Makasih"
goodbye,sampai bertemu lagi lah
goodbye,"terimakasih atas bantuanya, met malam"
goodbye,terimakasih selamat malam ya
goodbye,have good a day!
goodbye,makasih banyak ya sih
goodbye,okedeh gua cabut lah
goodbye,okedeh gua cabut ya
goodbye,"terimakasih atas bantuanya, selamat malam lah"
goodbye,"gua undur diri, makasih ya!"
goodbye,"suwun, gua pamit deh"
goodbye,mksh infonya!
goodbye,bye and forever bro
goodbye,makasih yah udah bantu
goodbye,"Sudah gak ada yang ditanyakan, terima kasih."
goodbye,goodbye and forever bro
goodbye,see you!
goodbye,"bye, sampai ketemu lagi! cuy"
goodbye,"oke, trims ya! min"
goodbye,see you soon! semuanya
goodbye,terima kasih banget cuy
goodbye,"atas terimakasih bantuanya, selamat malam"
goodbye,Sampai ketemu di lain waktu. bro
goodbye,terima kasih banget ya
goodbye,"oke gua paham, makasih! bro"
goodbye,"bye, sampai ketemu lagi! bro"
goodbye,"Oke undur diri, makasih ya!"
goodbye,terimakasih selamat sore sih
goodbye,"udah cukup infonya, thanks! deh"
goodbye,"oke, saya pamit ya deh"
goodbye,okedeh gua cabut cuy
goodbye,"oke, saya pamit ya bro"
goodbye,terimakasih atas selamat malam
goodbye,yaudah besok ya dong
goodbye,"ini tidak berguna, aku bye terimakasih"
goodbye,"makasih! gua logout dulu, oke"
goodbye,terimakasih selamat malam deh
goodbye,sampai jumpa lagi min
goodbye,"terimakasih, gua undur diri! lah"
goodbye,"selamat malam, sampai jumpa sih"
goodbye,"Makasih banyak, gua pamit"
goodbye,"makasih ya, sampai jumpa! ya"
goodbye,"oke gua logout dulu, makasih! ya"
goodbye,thank so you much!
goodbye,goodbye my nigga!
goodbye,"a have bye, nice day!"
goodbye,bye and forever lah
goodbye,"selamat tinggal, sampai jumpa  lah"
goodbye,"Terima kasih atas saya bantuannya, pergi dulu."
goodbye,"oke segini dulu, makasih! deh"
goodbye,kulo pergi!
goodbye,ini sangat membantu dong
goodbye,ya tinggal dulu aja Aq
goodbye,goodbye my nigger
goodbye,"udah ya, thanks! semuanya"
goodbye,"bye, have a nice day! lah"
goodbye,"Saya selesai, dadah! lah"
goodbye,"Sudah tidak ada yang ditanyakan, terima kasih. lah"
goodbye,"Saya selesai, dadah!!"
goodbye,"Otw off, thanks ya! deh"
goodbye,terimakasih sudah membantu saya lah
goodbye,makasih yups udah bantu
goodbye,see you later sih
goodbye,kulo pamit!
goodbye,"Ok, aq pergi dulu."
goodbye,"oke nigga, makasih! dong"
goodbye,"Makasih banyak, gua out ya!"
goodbye,"slmt pagi, selamat tinggal"
goodbye,"Oke gua diri, makasih ya!"
goodbye,"terimakasih atas bantuanya, selamat malam sih"
goodbye,Bye-bye! Makasih infonya! sih
goodbye,"Udahan, trims banyak! deh"
goodbye,thank you!
goodbye,see you soon! ya
goodbye,"oke, gua stop dulu! ya"
goodbye,Bye-bye! Makasih infonya! deh
goodbye,Daaaa! Makasih ya! banyak
goodbye,terimakasih selamat siang kak
goodbye,gw cabut ah cuy
goodbye,"Udah cukup, trims banyak! lah"
goodbye,"selamat sore, sampai nanti sih"
goodbye,"Udh tidak ada yang ditanyakan, terima kasih."
goodbye,sampai bertemu lagi sih
goodbye,"gua Oke undur diri, makasih ya!"
goodbye,Bye-bye! Makasih infonya! ya
goodbye,terima kasih banget min
goodbye,tak udahan dulu ya ya
goodbye,"Tyvm kasih atas bantuannya, saya pergi dulu."
goodbye,aku pergi!
goodbye,goodbye my nigga deh
goodbye,thx ya udah bantu
goodbye,makasih atas infonya!
goodbye,terima kasih banget dong
goodbye,"Oke gua undur diri, makasih ya! cuy"
goodbye,"Ok, saya pergi dulu. dong"
goodbye,"ya! gua undur diri, makasih Oke"
goodbye,terimakasih selamat sore!
goodbye,goodbye and forever dong
goodbye,dadaaaa!
goodbye,cu later
goodbye,"udah ya, thanks! cuy"
goodbye,oke sip makasih! min
goodbye,"terimakasih atas bantuanya, slmt malam"
goodbye,"segini oke dulu, makasih!"
goodbye,"selamat malam, sampai jumpa bro"
goodbye,tak udahan dulu ya deh
goodbye,terima kasih banget bro
goodbye,have day! good a
goodbye,"oke, trims ya! kak"
goodbye,"terimakasih atas bantuanya, malam selamat"
goodbye,"makasih ya, smp jumpa!"
goodbye,"Sudah tidak ada yang ditanyakan, kasih."
goodbye,see you later lah
goodbye,"udah ya, thanks! lah"
goodbye,makasih banyak ya semuanya
goodbye,Aq tggal dulu aja ya
goodbye,"udah cukup, makasih ya! bro"
goodbye,"Terima kasih, sampai jumpa lagi! deh"
goodbye,oke sip makasih! sih
goodbye,sekian untuk hari ini dong
goodbye,"dah banyak! makasih ya,"
goodbye,"oke cukup, makasih!"
goodbye,terimakasih sudah membantu saya bro
goodbye,terimakasih selamat pagi sih
goodbye,"suwun, gua pamit lah"
goodbye,gw cabut ah deh
goodbye,"ya, makasih sampai jumpa!"
goodbye,matur suwun!
goodbye,tak pamit ya cuy
goodbye,Daaaa! Makasih banyak ya! cuy
goodbye,tak tgl ya makasih
goodbye,"Sdh tidak ada yang ditanyakan, terima kasih."
goodbye,"gw selesai, dadah!"
goodbye,"oke nigga, makasih! deh"
goodbye,"Sudah cukup, saya dulu. keluar"
goodbye,goodbye and forever sih
goodbye,"sebentar, sy pergi, terimakasih"
goodbye,terimakasih selamat malam kak
goodbye,"ne tidak berguna, aku pergi, bye terimakasih"
goodbye,"Ok, ana pergi dulu."
goodbye,"met tinggal, sampai jumpa"
goodbye,makasih yesss udah bantu
goodbye,"Makasih banyak, gua cabut ya!"
goodbye,mksh
goodbye,"oke nigga, makasih! min"
goodbye,"oke segini dulu, makasih! ya"
goodbye,"see you later, nigger! bro"
goodbye,goodbye!
goodbye,thanks aku catet ya
goodbye,tak udahan dulu ya dong
goodbye,"selamat malam, sampai jumpa ya"
goodbye,"Udah ckup belajar, makasih bot!"
goodbye,Aq tnggal dulu aja ya
goodbye,tak berangkat ya
goodbye,"oke bro, makasih ya! deh"
goodbye,oke sip makasih! kak
goodbye,"Udah dulu! mksh ya! Gue off paham,"
goodbye,"Terima kasih, sampai jumpa lagi! lah"
goodbye,see you soon! sih
goodbye,"sebentar, saya pergi, terimakasih bro"
goodbye,"oke cukup, trims kasih!"
goodbye,"pergi, tidak berguna, aku ini bye terimakasih"
goodbye,"mksh banyak, gua pamit ya!"
goodbye,"oke cukup, makasih kasih!"
goodbye,tak tinggal ya makasih cuy
goodbye,sekian untuk hari ini cuy
goodbye,"ya! cukup, makasih udah"
goodbye,"oke cukup, mksih kasih!"
goodbye,Sampai di lain waktu.
goodbye,"Makasih banyak, gua ya! pamit"
goodbye,"oke cukup, terima kasih! sih"
goodbye,tak pamit ya lah
goodbye,tak udahan dulu yess
goodbye,gw cabut ah!
goodbye,"udah ya, thanks! bro"
goodbye,Sampai ketemu di waktu.
goodbye,"Udah paham, mksh ya! Gue off dulu! lah"
goodbye,goodbye and forever semuanya
goodbye,"Udah paham, dulu! ya! Gue off mksh"
goodbye,"selamat siang, saya pergi lah"
goodbye,"terimakasih, sampai jumpa! dong"
goodbye,ya makasih udah bantu
goodbye,"Terima kasih, sampai lagi! jumpa"
goodbye,terimakasih udah membantu saya
goodbye,ini sangat membantu semuanya
goodbye,terimakasih selamat sore semuanya
goodbye,sampai jumpa lagi deh
goodbye,"Terima kasih atas dulu. saya pergi bantuannya,"
goodbye,"oke deh, makasih ya! ya"
goodbye,thanks bro!
goodbye,"oke, gua stop dulu! bro"
goodbye,"later, you see nigger!"
goodbye,terimakasih selamat pagi deh
goodbye,besok lagi ya ya
goodbye,tak pamit ya bro
goodbye,"terimakasih, sampai jumpa! cuy"
goodbye,"bye, day! a nice have"
goodbye,"oke gua logout dulu, makasih! cuy"
goodbye,bye and forever ya
goodbye,"oke gua paham, makasih! ya"
goodbye,terimakasih sudah membantu saya sih
goodbye,"ini tidak berguna, pergi, bye terimakasih"
goodbye,terimakasih sudah membantu saya dong
goodbye,terimakasih selamat siang min
goodbye,okee byee!
goodbye,"oke, trims ya! semuanya"
goodbye,"slmt malam, sampai jumpa"
goodbye,"selamat sore, sampai nanti bro"
goodbye,"udah ya, thanks! min"
goodbye,"bye, have a nice day! ya"
goodbye,"bye, sampeyan ketemu lagi!"
goodbye,makasih ya udah bantu cuy
goodbye,gua pamit dah
goodbye,sampai bertemu lagi ya
goodbye,"makasih ya, sampeyan jumpa!"
goodbye,"Udh cukup, saya keluar dulu."
goodbye,"Ok, sy pergi dulu."
goodbye,"Udah paham, mksh ya! Gue off dulu! cuy"
goodbye,"see you later, nigger! sih"
goodbye,sampai bertemu lagi!
goodbye,"oke, trims ya! sih"
goodbye,"selamat sore, sampai nanti deh"
goodbye,"Udah paham, ya! Gue off dulu!"
goodbye,terimakasih selamat pagi ya
goodbye,tak pergi ya sih
goodbye,sudah cukup ya ya
goodbye,Wassalamualaikum warahmatullahi wabarakatuh dong
goodbye,Wassalamualaikum warahmatullahi wabarakatuh cuy
goodbye,"bye, a have nice day!"
goodbye,"dulu, gua logout oke makasih!"
goodbye,okee bye!!
goodbye,see you later cuy
goodbye,Sampeyan ketemu di lain waktu.
goodbye,Smp ketemu di lain waktu.
goodbye,thanks niger
goodbye,"dah ya, makasih banyak! sih"
goodbye,"Udah Gue mksh ya! paham, off dulu!"
goodbye,"dah ya, makasih banyak! cuy"
goodbye,"this tidak berguna, aku pergi, bye terimakasih"
goodbye,"terimakasih, diri! undur gua"
goodbye,"oke gua logout dulu, makasih! bro"
goodbye,terimakasih selamat sore bro
goodbye,goodbye my nigga ya
goodbye,"sebentar, saya eprgi, terimakasih"
goodbye,"Trma kasih, sampai jumpa lagi!"
goodbye,ini sangat membantu sih
goodbye,"Otw off, thanks ya! bro"
goodbye,"Udahan, trims banyak! lah"
goodbye,"selamat pagi, selamat tinggal cuy"
goodbye,"terimakasih, gua undur diri! dong"
goodbye,"oke bro, makasih ya! bro"
goodbye,yaudah besok ya semuanya
goodbye,skian untuk hari ini
goodbye,"ini terimakasih berguna, aku pergi, bye tidak"
goodbye,Daaaa! Makasih banyak ya! sih
goodbye,Aq dulu tinggal aja ya
goodbye,"Sudah tidak ada yang ditanyakan, terima"
goodbye,ya tinggal tak makasih
goodbye,"suwun, gua pamit cuy"
goodbye,terimakasih uwes membantu saya
goodbye,"Udah enough belajar, makasih bot!"
goodbye,"Oke, saya pamit dulu ya. bro"
goodbye,terimakasih selamat malam cuy
goodbye,makasih banyak ya cuy
goodbye,"suwun, gua pamit!"
goodbye,"Baik, akan kembali nanti."
goodbye,later nigger!
goodbye,tak pergi ya semuanya
goodbye,"Makasih banyak, pamit gua ya!"
goodbye,"oke nigga, makasih!!"
goodbye,"udah ckp infonya, thanks!"
goodbye,makasih banyak ya!
goodbye,"Thanks kasih, sampai jumpa lagi!"
goodbye,"terimakasih atas selamat bantuanya, malam"
goodbye,"suwun, gua pamit semuanya"
goodbye,"Ok, q pergi dulu."
goodbye,"Udah paham, mksh ya! Gue dulu! off"
goodbye,"udah ya, thanks! sih"
goodbye,"Ok, saya pergi dulu. ya"
goodbye,"off, Otw thanks ya!"
goodbye,"ini enggak berguna, aku pergi, bye terimakasih"
goodbye,Bye-bye! Makasih infonya! semuanya
goodbye,"Oke, saya pamit dulu ya. dong"
goodbye,see you later min
goodbye,sampai bertemu lagi kak
goodbye,"Baik, kembali akan saya nanti."
goodbye,"ini bukan berguna, aku pergi, bye terimakasih"
goodbye,trims!
goodbye,tak cabut ya
goodbye,tak tinggelin ya makasih
goodbye,you thank so much!
goodbye,"Baik, saya akan kembali nanti. ya"
goodbye,"udah cukuppp infonya, thanks!"
goodbye,terima kasih banget lah
goodbye,see you later deh
goodbye,Sudah tidak ada yang terima kasih.
goodbye,"Oke, dulu pamit saya ya."
goodbye,"Makasih banyak, gua pamit ya! sih"
goodbye,Wassalamualaikum warahmatullahi wabarakatuh lah
goodbye,see you soon! deh
goodbye,Bye-bye! Makasih infonya! cuy
goodbye,"Udahan, trims banyak! ya"
goodbye,"oke bray, gua cabut! lah"
goodbye,Daaaa! Makasih banyak ya! bro
goodbye,"suwun, gua pamit dong"
goodbye,Wassalamualaikum warahmatullahi wabarakatuh ya
goodbye,"dah ya, makasih banyak! bro"
goodbye,"udah enough infonya, thanks!"
goodbye,"Baik, aq akan kembali nanti."
goodbye,"oke, saya pamit ya dong"
goodbye,"Oke gua undur diri, makasih ya! bro"
goodbye,"Terima kasih atas bantuannya, saya pergi dulu. deh"
goodbye,"oke makasih! logout dulu, gua"
goodbye,Sampai lain di ketemu waktu.
goodbye,sudah cukup ya lah
goodbye,"udah ya, thanks! deh"
goodbye,bye and forever sih
goodbye,"bye, have a nice day! cuy"
goodbye,goodbye my nigga bro
goodbye,"suwun, gua pamit bro"
goodbye,"oke gua paham, makasih! dong"
goodbye,"makasih ya, sampai jumpa! lah"
goodbye,"makasih ya, smpei jumpa!"
goodbye,"Terima kasih, sampai jumpa lagi! ya"
goodbye,"Udahan, trims banyak! bro"
goodbye,cu soon!
goodbye,ini sangat membantu lah
goodbye,"Otw off, ya! thanks"
goodbye,terimakasih done membantu saya
