intent,text
denied,kurang yakin gw lah
denied,don’t do it ah
denied,mungkin enggak usah untuk kali ini ya? Lanjutkna yang lain
denied,ga gitu coek ah
denied,Tidak tertarik.
denied,nguwaviur
denied,saya tidak mau kok
denied,Sayangnya tidak bisa kok
denied,maaf tidak sekarang!
denied,saya enggak perlu sekarang
denied,Saya tidak perlu sekarang 
denied,tidak perlu dilanjutkan sih
denied,Tolong tidak diproses.
denied,bukan itu saya minta
denied,bukan hal yang saya inginkna
denied,mungkin lain kali deh
denied,"Tidak, ane tidak ingin itu."
denied,aku tolak!
denied,saya rasa tak untuk sekarang
denied,saya rasa untuk sekarang
denied,jangan lah kocak bro
denied,gaboleh!
denied,"apaan dah, jangan deh"
denied,saya rasa gak untuk sekarang
denied,Sayangnya tak bisa deh
denied,cukup saya menghentikaanya sih
denied,Saya tidak tertarik :
denied,Saya harus menolak dong
denied,saya tidak melihat alasan untuk melakukan itu ...
denied,w tidak melihat alasan untuk melakukan ini
denied,saya tidak mau lah
denied,bukan gitu
denied,tidak melihat alasan untuk melakukan ini
denied,kamyu tidak perlu melakukanya
denied,Bukan itu yang saya harapkan 
denied,lain kali aja deh
denied,saya nggak menyukainya kok
denied,kagak perlu repot
denied,"Bukan, tolong. Tolong batalkan."
denied,Itu yang saya maksud.
denied,"Maaf, saya tidak membutuhkannya "
denied,Itu bukan yang maksud. saya
denied,mungkin bukan perlu
denied,saya tiada mau ah
denied,Bukan pemikiran yang bagus 
denied,"Bukan usah, saya ganti pikiran."
denied,lain kali aja ah
denied,Apakah itu sesuatu yang saya cari.
denied,saya tidak melihat alasan melakukan untuk ini
denied,gw ga tertarik sih
denied,Batal saja permintaannya. deh
denied,saya sudah cukup!
denied,"Kgk usah, saya ganti pikiran."
denied,saya tidak tertarik lah
denied,g!
denied,maaf tidak sekarang dong
denied,"apaan dah, jangan kok"
denied,Saya gak menyetujui. lah
denied,": apa aja, jangan"
denied,itu Bukan yang saya cari.
denied,ditolak!
denied,dumb you ass nigga
denied,biar apa kocak deh
denied,"Skip saja, Wir "
denied,saya sudah cukup cuy
denied,Itu yang bukan saya maksud.
denied,Saya pikir itu bukan yang saya cari.
denied,"Maaf, membatalkan saya permintaan saya."
denied,gw ga tertarik lah
denied,"Gak jadi, saya ubah pikiran."
denied,Saya tidak berpikir itu yang saya cari
denied,gw ga tertarik dong
denied,"Tidak usah, ganti pikiran."
denied,gw tidak ingin repot-repot
denied,mungkin lain kali sih
denied,"hmm, gausa dulu sih"
denied,ga gitu coek!
denied,"Tidak, tidak setuju"
denied,"Tidak demikian, saya berubah pikiran."
denied,not for now deh
denied,aku tidak membutuhkanya!
denied,"Tidak perlu, saya berubah pikiran."
denied,W tidak ingin melanjutkan.
denied,aku gak membutuhkanya
denied,"Tidak, saya tidak tertarik pada ini."
denied,tidak perlu!
denied,Mungkin enggak apa-apa untuk kali ini ya?
denied,bukan ide yang bgus
denied,Saya tidak menyetujui. deh
denied,4 sementara saya tidak memerlukan itu
denied,Maaf aku tidak sekarang 
denied,saya tiada setuju lah
denied,bukan pilihan saya sendiri.
denied,untuk saat ini tidak
denied,berhenti!
denied,tak
denied,"perlu gitu aja, ga dah"
denied,gw ga tertarik kok
denied,"ngga, ga setuju ah"
denied,apasih ga butuh!
denied,nguwawor!
denied,tidak saat ini untuk perlu
denied,jangan dilanjutkan!
denied,cukup saya menghentikaanya deh
denied,"Tidak, aku ga ingin itu."
denied,not for now ah
denied,Sy menarik kembali permintaan itu.
denied,lain kali aja ya
denied,Tidak buat saat ini
denied,Bukan untuk saat ini
denied,: Bukan itu yang saya minta
denied,saya tidak melihat alasan untuk itu .
denied,"dah perlu aja, ga gitu"
denied,saya tidak menyukainya sih
denied,gw ga tertarik deh
denied,Saya tidak setuju tentang itu.
denied,jangan buang waktu!
denied,Mengapa?
denied,Saya tidak menyetujui. sih
denied,"apaan dah, jangan nigga"
denied,bukan itu yang saia minta
denied,Hell nah nathgaa
denied,"Maaf, ana ingin membatalkan."
denied,Saya tidak begitu setuju dengan ini.
denied,tuk sementara saya tidak memerlukan itu
denied,Tidak goblok 
denied,hell nah bruh sih
denied,saya bukan yang Itu maksud.
denied,Maaf saya telah membatalkan permintaan saya.
denied,engga eh 
denied,not for now kok
denied,untuk ini tidak perlu
denied,"Maaf, itu nggak saya butuhkan"
denied,bukan itu yang saya
denied,Ini lain kali aja 
denied,gw ga tertarik!
denied,Ini bukan yang saya harapkan ...
denied,"Itu saja, tidak perlu"
denied,Mungkin tidak perlu kali ini? Lanjutkan yang lain
denied,Gak sesuai harapan saya
denied,Saya menarik kembali itu.
denied,"Maaf, permintaan membatalkan saya saya."
denied,"Tidak jadi, saya pikiran."
denied,"Ngga sesuai, tolong batalkan."
denied,Saya cari itu bukan yang saya rasa
denied,apasih ga butuh ya
denied,Tolong jangan diproses. deh
denied,hell nah negro
denied,Saya kagak menyetujui.
denied,tidak perlu repot ah
denied,"Bukan, tolong batalkan lah"
denied,buang itu!
denied,Saya rasa itu yang saya cari
denied,alasan tidak melihat saya untuk melakukan ini
denied,Sayangnya gak bisa deh
denied,jangan lah kocak deh
denied,kamu tiada perlu melakukanya
denied,you dumb ass niger
denied,apasih ga butuh ah
denied,Saya tidak membutuhkan ini
denied,tidak perlu dilanjutkan deh
denied,lagi ga butuh sih
denied,Jangan Tertawa 
denied,mungkin lain kali min
denied,Bukan pilihan saya 
denied,saya tidak ingin bingung :
denied,Ini bukan yang saya harapkan
denied,Saya gak ingin melanjutkan.
denied,biar apa kocak sih
denied,saya tiada perlu sekarang
denied,jangan!
denied,don’t do it kok
denied,"Maaf, saya membatalkan aplikasi saya."
denied,aku tidak peduli kok
denied,tidak perlu dilanjutkan ah
denied,aku tidak peduli deh
denied,gw tidak menyetujui. ah
denied,Tidak ini saat untuk
denied,aku tidak peduli lah
denied,aku tidak membutuhkanya deh
denied,ide bukan yang bagus
denied,saya tidak menyukainya kok
denied,Bukan itu yang ana cari.
denied,Saya menarik kembali itu. permintaan
denied,tidak perlu dilanjutkan!
denied,Saya gak setuju dengan hal itu.
denied,gak 
denied,Ini bukan apa yang saya maksud.
denied,buat apa? Gausah sih
denied,"Maaf, saya membatalkan permintaan"
denied,NOOOOOOOOOOOOO
denied,negative!
denied,"Bukan, tolong batalkan ah"
denied,"Tiada sesuai, tolong batalkan."
denied,"apaan dah, jangan dong"
denied,Saya tiada ingin melanjutkan.
denied,Jangan!
denied,Saya harus menolak cuy
denied,Sayangnya kagak bisa kok
denied,mungkin enggak usah buat kali ini ya? Lanjutkan yang lain
denied,jangan buang waktu kok
denied,untuk saat ini perlu tidak
denied,saya melihat alasan untuk melakukan ini
denied,"Oh, biar apa akocaknya."
denied,"Tidak, saya gak ingin itu."
denied,bukan pilihan saya deh
denied,saya tidak ingin itu.
denied,jgn lah kocak
denied,n!
denied,bukan begitu!
denied,Bukan itu yang saya kira 
denied,bukan pilihan saya kok
denied,Tidak usah. Saya telah mengganti pikiran saya.
denied,"Hmm, jangan menanggung"
denied,Jangan.
denied,itu sementara saya tidak memerlukan untuk
denied,hell nah nigga ah
denied,nanti saja!
denied,Saya tidak berpikir itu yang saya cari .
denied,saya ini butuh ga
denied,skip!
denied,mungkin enggak usah buat kali ni ya? Lanjutkan yang lain
denied,Ane rasa itu bukan yang saya cari
denied,bukan saya yang hal inginkan
denied,aku tidak peduli.
denied,saya tidak setuju ya
denied,Batal saja permintaannya. kok
denied,Saia tidak setuju dengan hal itu.
denied,Tidak tidak setuju 
denied,Tidak mau
denied,berhenti 
denied,apasih ga butuh sih
denied,gx:
denied,don’t do it deh
denied,saya tak mau
denied,mungkin enggak perlu
denied,aku tidak membutuhkanya kok
denied,bukan hal yang ane inginkan
denied,saya gak perlu sekarang
denied,saya tidak melihat ini untuk melakukan alasan
denied,Kurang yakin untuk saya 
denied,lagi ga butuh dong
denied,ga gitu coek deh
denied,: bukan hal yang saya impikan ...
denied,Batal!
denied,bukan itu yang ana minta
denied,No.
denied,bukan itu yang asya minta
denied,"Kagak sesuai, tolong batalkan."
denied,ga begitu coek 
denied,saya enggak menyukainya
denied,"Maaf, saya tidak membutuhkannya"
denied,aku tidak peduli ya
denied,aku gak peduli
denied,Sayangnya tidak bsa
denied,Saya tidak membutuhkan itu.
denied,Bukan itu yang aku minta 
denied,not for now cuy
denied,"sih jangan dulu hmm,"
denied,"Tak jadi, saya ubah pikiran."
denied,Batal saja permintaannya. sih
denied,mungkin kagak perlu
denied,skip aja wir sih
denied,saya tidak mau sih
denied,untuk sementara saya tidak memerlukan itu sih
denied,you dumb nigga ass
denied,hell nah bruh ah
denied,"Bukan, tolong batalkan!"
denied,lagi ga butuh kok
denied,"Tidak, sy tidak ingin itu."
denied,Tidak 
denied,mungkin enggak usah utk kali iki ya? Lanjutkan yang lain
denied,mungkin lain kali!
denied,bukan pilihan saya sih
denied,buat saat ini tidak perlu
denied,Aku tidak tertarik :
denied,harapkan ini yang saya bukan
denied,Ternyata tidak bisa .
denied,tak diperbolehkan
denied,saya tak menyukainya
denied,Saya menarik kembali permintaan tiu.
denied,gw sudah cukup
denied,gak perlu dilanjutkan
denied,"Maaf, aku tidak punya kebutuhan "
denied,bukan itu yang sy minta
denied,Saya tidak menyetujui.!
denied,aku tidak peduli sih
denied,untuk saat tidak perlu
denied,mungkin lain kali kok
denied,bukan this yang saya harapkan
denied,"saya Maaf, membatalkan permintaan saya."
denied,saya tidak melihat alasan buat melakukan ini
denied,: Hell nah Bruhl 
denied,Tidak perlu repot-repot 
denied,Tolong jangan diproses. min
denied,tidak perlu dilanjutkan (ketidakcukupan)
denied,ga gitu coek kok
denied,saya tidak tertarik ah
denied,"Maaf, itu g saya butuhkan"
denied,tiada boleh
denied,bukan pilihan gw
denied,perlu saat ini tidak untuk
denied,"No usah, saya ganti pikiran."
denied,tidak tertarik.
denied,ngapain?!
denied,gabolehlah!
denied,hello nay nigga
denied,Tidak untuk saat ini .
denied,Tidak Perlu Lanjut (Penyiar)
denied,Anda Dumb As Nigas
denied,Tdk sesuai harapan saya
denied,lain kali aja!
denied,not for now ya
denied,tidak perlu repot kok
denied,aku tidak peduli!
denied,Saya tidak menyetujui. kok
denied,saya tiada melihat alasan untuk melakukan ini
denied,gamau!
denied,You Umb As - Nigga
denied,kamu bukan perlu melakukanya
denied,"Tidak usah, biarkan aku berubah pikiran."
denied,Saya tidak melanjutkan.
denied,Jangan buang waktu ...
denied,saya ini yang bukan harapkan
denied,"Skip aja, Wir "
denied,"ngga, ga setuju lah"
denied,tidak perlu dilanjutkan lah
denied,gx.
denied,Jangan buang waktu 
denied,saya sudah cukup ya
denied,gw harus menolak!
denied,Saya enggak menyetujui.
denied,ana rasa tidak untuk sekarang
denied,"hmm, dont dulu sih"
denied,Bukan itulah yang saya cari.
denied,hell nah bruh!
denied,Itu bukan yang ana maksud.
denied,"Maaf, aku tidak sekarang "
denied,"Apaan yang lain, jangan."
denied,Biar apa konyolnya 
denied,"Maaf, q ingin membatalkan."
denied,"jadi, Tidak saya ubah pikiran."
denied,tidak setuju dengan hal itu.
denied,untuk saat ini nggak perlu
denied,biar apa kocak!
denied,mungkin enggak usah to kali ni ya? Lanjutkan yang lain
denied,"Tidak, w tidak ingin itu."
denied,saya ragu!
denied,saya sudah cukup ah
denied,Jangan kocak
denied,rasah!
denied,saya sudah cukup banyak 
denied,kagak perlu dilanjutkan
denied,ngga!
denied,dont do!
denied,"Maaf, itu kaga saya butuhkan"
denied,bukan itu yang w minta
denied,"hmm, jangan sih dulu"
denied,"Bukan, tolong batalkan kok"
denied,"Tidak jadi, biarkan aku berubah pikiran."
denied,Itu bukan maksud saya.
denied,Jangan sekarang!
denied,saya tidak tertarik bro
denied,mungkin enggak usah to kali nih ya? Lanjutkan yang lain
denied,kurang yakin gw kok
denied,jangan lah kocak kok
denied,Nope sesuai harapan saya
denied,bukan iki yang saya harapkan
denied,nguwawow
denied,Itu bukan yang saay maksud.
denied,: saya tidak melihat alasan untuk melakukan itu 
denied,"apaan dah, jangan sih"
denied,Salah kocak.
denied,saya tidak ini alasan untuk melakukan melihat
denied,"Maaf, sudah kubalas permintaanmu."
denied,"Semoga berhasil, tapi tolong batalkan."
denied,saya untuk melihat alasan tidak melakukan ini
denied,Saya menarik kebmali permintaan itu.
denied,bukan pilihan saya ah
denied,apasih ga butuh kok
denied,Tolong jangan diproses sekarang.
denied,ga goblok!
denied,"Maaf, saya permintaan saya."
denied,Untuk sementara saya tidak perlu melakukannya .
denied,"Maaf, itu tak saya butuhkan"
denied,kamu tak perlu melakukanya
denied,Saya rasa itu bukan yang saya
denied,maaf bukan sekarang
denied,itu. tidak setuju dengan hal Saya
denied,untuk sementara saya tidak memerlukan
denied,salah kocak!
denied,saya tak tertarik
denied,Tolong batalkan saja permintaannya.
denied,you ass dumb nigga
denied,saya ga ini butuh
denied,saya sudah cukup lah
denied,Sungguh disayangkan tidak bisa 
denied,ane tidak ingin repot-repot
denied,"Tidak, tidak ingin itu."
denied,Mungkin sebaiknya tidak untuk kali ini? Kembali lagi ke hal-hal lain 
denied,"Nope usah, saya ganti pikiran."
denied,cukup disini!
denied,"dah aja, gitu ga perlu"
denied,saya tidak tertarik!
denied,Batal saja permintaannya.!
denied,jangan lah kocak min
denied,kagak!
denied,saya tidak menyukainya lah
denied,Saya tiada menyetujui.
denied,"Maaf, sy membatalkan permintaan saya."
denied,cukup saya menghentikaanya bro
denied,tidak!
denied,GxX
denied,hell nah niger
denied,gw ga butuh ini
denied,jangan lah kocak ya
denied,Batalkan saja permintaanmu.
denied,don’t do it sih
denied,NOOOOOOOOOOOOOOOOOOOOOO!
denied,2 saat ini tidak perlu
denied,lagi ga butuh ah
denied,biar apa kocak ah
denied,Sepertinya tiada
denied,Ga untuk saat ini
denied,"Maaf, saya permintaan membatalkan saya."
denied,untuk sementara saya tiada memerlukan itu
denied,bukan hal yang ana inginkan
denied,aku tidak membutuhkanya ah
fasilitas,"Ada bro, diskusi corner yang cozy di perpus?"
fasilitas,Ada fasilitas fotokopi dokumen?
fasilitas,Ada fasilitas internet untuk pengunjung?
fasilitas,Ada fasilitas pendukung di perpustakaan?
fasilitas,Ada fasilitas untuk penelusuran skripsi?
fasilitas,Ada fasilitas wifi di perpustakaan?
fasilitas,Ada gaak mesin fotokopi yang bisa dipake sendiri?
fasilitas,Ada gak sih tempat diskusi yang kedap suara di perpus?
fasilitas,Ada locker buat jaket?
fasilitas,Ada locker penyimpanan barang pribadi?
fasilitas,Ada ruang baca nyaman untuk mahasiswa?
fasilitas,Ada ruang quiet zone untuk belajar?
fasilitas,Ada ruang untuk belajar kelompok di perpustakaan?
fasilitas,Ada ruangan buat baca?
fasilitas,Ada sih locker di perpus buat nyimpen laptop?
fasilitas,Apa saja fasilitas umum di perpustakaan ini?
fasilitas,Apa saja layanan yang bisa digunakan di perpustakaan?
fasilitas,Apakah ada akses internet gratis di perpustakaan?
fasilitas,Apakah ada layanan penelusuran jurnal ilmiah?
fasilitas,Apakah ada locker untuk tas?
fasilitas,Apakah ada ruang baca umum di perpustakaan?
fasilitas,Apakah ada ruang belajar kelompok?
fasilitas,Apakah tersedia layanan penelusuran literatur?
fasilitas,Apakah tersedia ruang baca pribadi?
fasilitas,Bagaimana cara akses WiFi di perpustakaan?
fasilitas,Bantuin atur jadwal pake ruang multimedia di perpus.
fasilitas,berikan saya daftar fasility
fasilitas,Bisa mengakses wifi di perpustakaan?
fasilitas,Bisa menggunakan WiFi di perpustakaan?
fasilitas,Bisa menitipkan barang di perpustakaan?
fasilitas,Bisa minjem komputer di perpus ga?
fasilitas,boleh bawa tas?
fasilitas,Boleh makan snack di perpus gak ya?
fasilitas,Bolehkah menggunakan ruang baca di sana?
fasilitas,"Bro, ada space buat diskusi kelompok di perpus?"
fasilitas,"Bro, perpus ada mini theater gak sih?"
fasilitas,Buka dong info fasilitas perpus buat mahasiswa asing.
fasilitas,Butuh bantu cari skripsi.
fasilitas,"Butuh tempat buat scan dokumen, perpus punya?"
fasilitas,Caranya konek ke wifi perpus gimana nih?
fasilitas,Cari jurnal di sini bisa?
fasilitas,Cari ruang baca.
fasilitas,Cari ruang khusus buat video call di perpus.
fasilitas,Cariin tempat nyaman buat ngerjain tugas di perpus.
fasilitas,dapatkan semua fasilitas disini
fasilitas,Di mana tempat simpan tas dan jaket?
fasilitas,di Perpus ada alat bantu baca gak buat yang low vision?
fasilitas,Di perpus BIPA boleh bawa minum ga?
fasilitas,Di perpustakaan bisa bantu cari jurnal?
fasilitas,Dimana lokasi ruang baca di perpustakaan?
fasilitas,Dimana saya bisa fotokopi koleksi perpustakaan?
fasilitas,Fasilitas apa saja di perpustakaan ini?
fasilitas,Fasilitas apa saja yang tersedia?
fasilitas,Fasilitas lengkap apa aja?
fasilitas,Fasilitas untuk diskusi bareng ada?
fasilitas,fasilitinya apa aja bang?
fasilitas,"Gak nemu nih tempat charging HP di perpus BIPA, bantuin dong."
fasilitas,Gue butuh tempat diskusi bareng squad
fasilitas,"Gw butuh banget tempat sunyi, perpus ada ga?"
fasilitas,"Gw mau pake komputer perpus, caranya gimana?"
fasilitas,info baca dimana?
fasilitas,info kelengkapan perpus
fasilitas,info loker min
fasilitas,Internet gratis kan?
fasilitas,Internet tersedia di area perpustakaan?
fasilitas,Kalau mau cari ruang baca  ada?
fasilitas,Kasih tau gue fasilitas kece di perpus BIPA.
fasilitas,Kasih tau jalan ke ruang audiovisual di perpus BIPA.
fasilitas,Layanan umum apa saja yang ada di perpustakaan?
fasilitas,Liat dong denah fasilitas perpus.
fasilitas,Locker tas tersedia di perpustakaan?
fasilitas,Locker tas tersedia?
fasilitas,Mau fotokopi koleksi.
fasilitas,Mau nitip tas dimana ya di perpus?
fasilitas,Mau tau dong fasilitas apa aja di perpus BIPA.
fasilitas,Mesin fotokopi di perpus bisa dipake sendiri ga?
fasilitas,Minta akses WiFi.
fasilitas,"Nyalain AC dong di ruang baca, gerah nih."
fasilitas,Nyari quiet zone buat fokus belajar dimana ya?
fasilitas,p ada wifi gx?
fasilitas,Pakai WiFi gimana?
fasilitas,Penelusuran literatur ada ya?
fasilitas,Pengen tau ruang baca dimana nih di perpus.
fasilitas,Perpus ada colokan buat cas laptop ga?
fasilitas,Perpus ada pojok kopi gak? Pengen ngopi sambil baca nih.
fasilitas,Perpus ada standing desk gak? Capek duduk terus.
fasilitas,Perpus ada toilet dimana sih?
fasilitas,Perpus ada wifi ga sih?
fasilitas,Perpus BIPA ada kursi yang empuk gak? Pegel duduk lama nih.
fasilitas,Perpus BIPA ada layanan bimbingan penelusuran ga?
fasilitas,Perpus BIPA ada ruang seminar ga ya?
fasilitas,Perpus BIPA ada tempat buat nongkrong sambil baca ga?
fasilitas,Perpus BIPA nyediain headset buat pinjam ga?
fasilitas,Perpus BIPA nyediain komputer buat riset ga?
fasilitas,Perpus BIPA punya e-book reader gak sih?
fasilitas,Perpus BIPA punya meja khusus buat gambar teknik?
fasilitas,Perpus punya printer ga sih?
fasilitas,Perpustakaan ada layanan internet gratis?
fasilitas,Perpustakaan menyediakan fotokopi koleksi?
fasilitas,Perpustakaan punya area membaca nyaman?
fasilitas,perpustakaan stmik bina patria fiturnya apa aja min?
fasilitas,Ruang baca free kah?
fasilitas,Ruang diskusi di perpus harus booking dulu ya?
fasilitas,Saya butuh tempat diskusi  ada?
fasilitas,Saya ingin tahu apa saja fasilitas di perpustakaan.
fasilitas,Saya ingin tahu fasilitas umum perpustakaan.
fasilitas,"Saya mau cari ruang baca, ada?"
fasilitas,Saya mau tahu tentang ruang diskusi.
fasilitas,sebutkan semua fasilitas disini
fasilitas,Skrpsi/jurnal tersedia?
fasilitas,taruh jaket dmn?
fasilitas,Titip tas di mana?
fasilitas,Tunjukin dimana ruang referensi di perpus.
fasilitas,Tunjukin ruang multimedia di perpus BIPA.
fasilitas,woy kasih tau gw semua benda di perpus
fasilitas,Disediakan gak sih ruang khusus buat kelompok belajar?
fasilitas,Di perpus bisa internetan gratis gak?
